Date,Open,High,Low,Close,Adj Close,Volume
2/15/2017,41.689999,41.93,41.27,41.869999,41.869999,7124600
2/16/2017,41.869999,42.310001,41.700001,42.150002,42.150002,5730800
2/17/2017,41.919998,42.299999,41.799999,41.959999,41.959999,5106000
2/21/2017,41.93,42.560001,41.900002,42.43,42.43,5874700
2/22/2017,42.299999,42.529999,42.119999,42.419998,42.419998,4316200
2/23/2017,42.369999,42.669998,42.16,42.529999,42.529999,5456300
2/24/2017,42.110001,43.07,41.830002,43.07,43.07,6769500
2/27/2017,42.889999,42.889999,42.349998,42.639999,42.639999,5026700
2/28/2017,42.490002,42.490002,41.990002,42,42,6956800
3/1/2017,42.310001,42.52,41.990002,42.43,42.43,6003800
3/2/2017,42.400002,42.860001,42.200001,42.77,42.77,4572300
3/3/2017,42.700001,43.040001,42.580002,43.029999,43.029999,4214400
3/6/2017,42.98,43.029999,42.630001,42.869999,42.869999,6032800
3/7/2017,42.799999,43.200001,42.709999,42.889999,42.889999,4404700
3/8/2017,42.84,43.18,42.720001,42.790001,42.790001,4573900
3/9/2017,42.66,43,42.450001,42.919998,42.919998,3487900
3/10/2017,43.189999,43.279999,42.759998,42.990002,42.990002,4636200
3/13/2017,42.869999,42.965,42.450001,42.59,42.59,5526900
3/14/2017,42.509998,42.639999,41.740002,42.099998,42.099998,5888000
3/15/2017,42.290001,42.57,41.889999,42.389999,42.389999,4291800
3/16/2017,42.5,42.580002,42.139999,42.400002,42.400002,3998600
3/17/2017,42.57,43.299999,42.369999,43.080002,43.080002,12307900
3/20/2017,43.099998,43.32,42.810001,43.16,43.16,6686900
3/21/2017,43.330002,43.400002,42.459999,42.639999,42.639999,7758400
3/22/2017,42.595001,43.240002,42.450001,43.189999,43.189999,6513300
3/23/2017,43.130001,43.610001,43,43.139999,43.139999,7176400
3/24/2017,43.48,43.494999,42.935001,43.130001,43.130001,5739500
3/27/2017,42.689999,43.200001,42.580002,43.080002,43.080002,3850300
3/28/2017,42.869999,43.25,42.84,43.150002,43.150002,4396500
3/29/2017,43.150002,43.299999,42.959999,43.240002,43.240002,3951100
3/30/2017,43.150002,43.799999,43,43.540001,43.540001,5691700
3/31/2017,43.439999,43.48,43.009998,43.02,43.02,5177500
4/3/2017,43.200001,43.299999,42.509998,42.630001,42.630001,7773000
4/4/2017,42.740002,42.740002,42.259998,42.720001,42.720001,4681800
4/5/2017,42.830002,43.342999,42.740002,42.889999,42.889999,5292300
4/6/2017,42.900002,43,42.720001,42.900002,42.900002,5395400
4/7/2017,42.889999,43.174999,42.709999,43.040001,43.040001,4861200
4/10/2017,43.07,43.549999,43.009998,43.049999,43.049999,4579500
4/11/2017,42.990002,43.09,42.610001,42.689999,42.689999,4856300
4/12/2017,42.099998,42.810001,42.060001,42.490002,42.490002,5800100
4/13/2017,42.5,42.889999,42.32,42.549999,42.549999,3631400
4/17/2017,42.599998,43.139999,42.599998,43.099998,43.099998,3151600
4/18/2017,43.200001,43.200001,42.860001,43.09,43.09,3711600
4/19/2017,43.029999,43.470001,42.900002,43.299999,43.299999,4913900
4/20/2017,43.32,43.799999,43.259998,43.689999,43.689999,4811200
4/21/2017,43.860001,44,43.599998,43.810001,43.810001,5595700
4/24/2017,44.09,44.279999,43.950001,44.27,44.27,4643800
4/25/2017,44.490002,45.009998,44.349998,44.709999,44.709999,7827900
4/26/2017,45.040001,45.040001,44.25,44.41,44.41,9846900
4/27/2017,47.25,48.099998,46.75,47.150002,47.150002,34420200
4/28/2017,47.029999,47.755001,46.869999,47.720001,47.720001,11642800
5/1/2017,47.389999,47.713001,47.32,47.540001,47.540001,14537500
5/2/2017,47.41,49.07,47.400002,49.049999,49.049999,16820800
5/3/2017,49.16,49.290001,48.625,49.02,49.02,11613100
5/4/2017,48.93,49.380001,48.82,48.91,48.91,7148800
5/5/2017,48.619999,49.439999,48.400002,49.299999,49.299999,4876200
5/8/2017,49.43,49.450001,48.810001,49.169998,49.169998,6641000
5/9/2017,49.060001,49.369999,48.900002,49.220001,49.220001,4774000
5/10/2017,49.18,49.799999,49.014999,49.790001,49.790001,6507700
5/11/2017,49.630001,49.709999,49.110001,49.700001,49.700001,5547700
5/12/2017,49.580002,49.75,49.240002,49.369999,49.369999,4933700
5/15/2017,49.310001,50,49.25,49.77,49.77,4705900
5/16/2017,49.630001,50.349998,49.57,50.34,50.34,5347200
5/17/2017,49.869999,50.099998,49.025002,49.049999,49.049999,6598400
5/18/2017,49.029999,49.580002,48.889999,49.110001,49.110001,9932100
5/19/2017,49.150002,49.709999,49.060001,49.389999,49.389999,7813800
5/22/2017,49.450001,49.880001,49.349998,49.77,49.77,13144900
5/23/2017,49.900002,50.18,49.77,50.130001,50.130001,7134200
5/24/2017,50.23,51.080002,50.139999,51.049999,51.049999,6274800
5/25/2017,50.77,51.130001,50.639999,50.93,50.93,4950500
5/26/2017,51.040001,51.389999,50.889999,51.189999,51.189999,4780800
5/30/2017,50.959999,51.279999,50.860001,51.060001,51.060001,5550300
5/31/2017,51.130001,52.240002,50.880001,52.209999,52.209999,11107200
6/1/2017,52.48,53.389999,52.474998,53.16,53.16,13898300
6/2/2017,53.439999,53.639999,53.080002,53.52,53.52,9121800
6/5/2017,53.77,54.07,53.59,53.799999,53.799999,9656400
6/6/2017,53.75,53.799999,53.16,53.400002,53.400002,6308000
6/7/2017,53.299999,53.939999,53.259998,53.849998,53.849998,6368700
6/8/2017,54.029999,54.43,53.450001,54.389999,54.389999,6369900
6/9/2017,54.650002,55.139999,52.849998,53.400002,53.400002,11174100
6/12/2017,52.810001,52.900002,51.43,52.16,52.16,15765600
6/13/2017,52.290001,52.485001,51.700001,52.060001,52.060001,10411800
6/14/2017,52,52.505001,51.535,51.900002,51.900002,7132500
6/15/2017,51.439999,52.380001,50.830002,52.290001,52.290001,12401600
6/16/2017,52.040001,52.16,51.580002,51.84,51.84,10931000
6/19/2017,52.279999,53,52.110001,52.93,52.93,5643900
6/20/2017,52.84,53.23,52.43,52.52,52.52,4578700
6/21/2017,52.990002,53.580002,52.610001,53.540001,53.540001,8016500
6/22/2017,53.709999,53.951,52.860001,53.869999,53.869999,9673000
6/23/2017,53.82,54.529999,53.689999,54.330002,54.330002,6257300
6/26/2017,54.439999,55.099998,53.650002,53.740002,53.740002,4890300
6/27/2017,53.599998,53.790001,52.639999,52.73,52.73,7706800
6/28/2017,52.75,54.439999,52.650002,54.389999,54.389999,7934300
6/29/2017,53.810001,54.099998,52.52,53.419998,53.419998,11616200
6/30/2017,53.599998,54.25,53.290001,53.669998,53.669998,8235000
7/3/2017,54.139999,54.330002,52.830002,52.869999,52.869999,4831300
7/5/2017,53,54.75,52.939999,54.610001,54.610001,9800600
7/6/2017,54.220001,54.351002,53.150002,53.470001,53.470001,7447900
7/7/2017,53.700001,54.48,53.52,53.970001,53.970001,4948100
7/10/2017,54.91,55.419998,54.700001,54.939999,54.939999,10469600
7/11/2017,54.919998,55.200001,54.330002,54.759998,54.759998,9011500
7/12/2017,56.599998,57.445,55.549999,56.549999,56.549999,17490800
7/13/2017,57.299999,57.91,56.799999,57.900002,57.900002,14795500
7/14/2017,58.139999,58.630001,56.915001,57.16,57.16,11777100
7/17/2017,57.529999,57.599998,57.02,57.580002,57.580002,5803300
7/18/2017,57.5,58.959999,57.310001,58.959999,58.959999,9477500
7/19/2017,58.310001,58.619999,57.549999,58.349998,58.349998,9706700
7/20/2017,58.75,59.380001,58.43,59.09,59.09,8057400
7/21/2017,59,59.330002,58.59,58.669998,58.669998,7545000
7/24/2017,58.900002,59.07,58.34,58.580002,58.580002,6429300
7/25/2017,58.73,58.830002,58.189999,58.259998,58.259998,8514000
7/26/2017,58.48,58.939999,57.900002,58.790001,58.790001,13615600
7/27/2017,61,61.299999,57.692001,60.150002,60.150002,22713400
7/28/2017,59.799999,60.709999,59.040001,59.200001,59.200001,10800800
7/31/2017,59.369999,59.639999,58.52,58.549999,58.549999,7400700
8/1/2017,59,59.389999,58.790001,59.34,59.34,9079100
8/2/2017,59.669998,59.709999,58.439999,59.119999,59.119999,6517300
8/3/2017,59.16,59.279999,58.360001,58.419998,58.419998,6260000
8/4/2017,58.619999,58.93,58.32,58.860001,58.860001,6174100
8/7/2017,59.18,59.639999,58.84,59.619999,59.619999,5887600
8/8/2017,59.610001,59.880001,59.25,59.48,59.48,6001900
8/9/2017,58.970001,59.73,58.59,59.669998,59.669998,6023900
8/10/2017,59.240002,59.369999,57.810001,58.02,58.02,9571200
8/11/2017,57.849998,58.25,57.580002,58.040001,58.040001,6961800
8/14/2017,58.610001,59.276001,58.271,59.060001,59.060001,7561800
8/15/2017,59.299999,59.98,59.23,59.689999,59.689999,6483500
8/16/2017,59.950001,60.700001,59.599998,60.290001,60.290001,5747000
8/17/2017,60.150002,60.279999,59.290001,59.290001,59.290001,6744200
8/18/2017,59.360001,59.82,58.939999,59.439999,59.439999,4653300
8/21/2017,59.330002,59.650002,58.755001,59.400002,59.400002,4243200
8/22/2017,59.720001,61,59.439999,60.84,60.84,5835700
8/23/2017,60.299999,60.509998,59.82,60.049999,60.049999,4532000
8/24/2017,60.220001,60.43,59.110001,60,60,4045300
8/25/2017,60.330002,60.580002,59.610001,59.970001,59.970001,4087400
8/28/2017,60.310001,60.529999,59.810001,60.529999,60.529999,4660600
8/29/2017,59.82,61.16,59.630001,61.009998,61.009998,4359300
8/30/2017,61.049999,61.860001,60.889999,61.77,61.77,5696000
8/31/2017,62,62.028999,61.169998,61.68,61.68,6145800
9/1/2017,61.98,62.23,61.382999,61.459999,61.459999,3440400
9/5/2017,61.259998,61.75,60.580002,61.27,61.27,5501200
9/6/2017,61.740002,61.990002,60.900002,61.240002,61.240002,5350900
9/7/2017,61.330002,62.130001,61.279999,62,62,5022700
9/8/2017,61.939999,62,61.099998,61.130001,61.130001,4942600
9/11/2017,61.73,63.259998,61.619999,62.639999,62.639999,8266300
9/12/2017,62.950001,63.119999,62.150002,62.560001,62.560001,6276600
9/13/2017,62.470001,62.75,61.580002,62.040001,62.040001,6380900
9/14/2017,62.040001,62.369999,61.709999,62.240002,62.240002,5697800
9/15/2017,62.27,62.799999,61.959999,62.5,62.5,9940900
9/18/2017,62.619999,63.529999,62.52,62.919998,62.919998,7688000
9/19/2017,63.009998,63.924999,62.959999,63.830002,63.830002,7774000
9/20/2017,63.990002,64.870003,63.830002,64.739998,64.739998,11903600
9/21/2017,64.669998,64.949997,63.904999,64.629997,64.629997,6727300
9/22/2017,64.330002,65.239998,64.110001,65.080002,65.080002,6743800
9/25/2017,65,65,62.365002,63.5,63.5,13156900
9/26/2017,63.709999,63.762001,62.84,62.939999,62.939999,8551900
9/27/2017,63.41,63.75,63.16,63.330002,63.330002,7380700
9/28/2017,63.619999,64.055,63.110001,63.93,63.93,4148000
9/29/2017,63.860001,64.169998,63.5,64.029999,64.029999,6891300
10/2/2017,64.5,65.120003,64.099998,64.18,64.18,5163300
10/3/2017,64.510002,64.510002,63.761002,64.220001,64.220001,5633100
10/4/2017,64.300003,64.300003,63.689999,64.010002,64.010002,4438800
10/5/2017,64.379997,66,64.220001,65.82,65.82,7445700
10/6/2017,66,66.410004,65.790001,66.050003,66.050003,6122000
10/9/2017,66.199997,66.550003,65.900002,66.230003,66.230003,5517900
10/10/2017,66.599998,66.669998,65.790001,66.040001,66.040001,5831800
10/11/2017,67.25,68.419998,66.980003,67.779999,67.779999,12005600
10/12/2017,68.019997,68.980003,67.805,68.860001,68.860001,8888300
10/13/2017,69.489998,69.610001,68,68.660004,68.660004,8640700
10/16/2017,69.040001,69.199997,67.279999,67.309998,67.309998,9581800
10/17/2017,67.650002,67.669998,66.349998,66.669998,66.669998,10844000
10/18/2017,67.400002,67.5,67,67.260002,67.260002,7994300
10/19/2017,67.300003,67.449997,66.160004,67.25,67.25,14546400
10/20/2017,71.330002,71.730003,69.690002,70.970001,70.970001,34282800
10/23/2017,71.019997,71.330002,69.550003,69.800003,69.800003,12232500
10/24/2017,69.730003,70.565002,69.669998,70.209999,70.209999,12280400
10/25/2017,69.940002,71.419998,69.849998,71.019997,71.019997,12755800
10/26/2017,71.459999,72.07,71.040001,71.339996,71.339996,8015100
10/27/2017,71.720001,71.790001,70.580002,71.059998,71.059998,9256600
10/30/2017,71.449997,71.540001,70.529999,71.150002,71.150002,7216000
10/31/2017,71.339996,72.739998,71.110001,72.559998,72.559998,7555300
11/1/2017,72.779999,72.989998,71.690002,72.379997,72.379997,6655600
11/2/2017,72.459999,72.776001,72.010002,72.25,72.25,4535600
11/3/2017,72.370003,73.410004,71.940002,73.389999,73.389999,6726400
11/6/2017,73.720001,74.760002,73.419998,74.739998,74.739998,10156300
11/7/2017,75.169998,75.449997,74.190002,74.410004,74.410004,7026600
11/8/2017,74,75,73.309998,74.769997,74.769997,7593100
11/9/2017,74.019997,74.199997,72.410004,74.099998,74.099998,8875500
11/10/2017,73.769997,74.139999,73.559998,73.989998,73.989998,5714600
11/13/2017,73.610001,74.290001,73.339996,74.029999,74.029999,5843600
11/14/2017,74.099998,74.82,73.620003,74.489998,74.489998,6281500
11/15/2017,74.300003,74.400002,73.184998,73.43,73.43,6232500
11/16/2017,75.5,77.940002,75.279999,77.699997,77.699997,12856500
11/17/2017,78.010002,78.010002,75.800003,76.379997,76.379997,11886700
11/20/2017,76.599998,77.32,75.879997,76.010002,76.010002,6841800
11/21/2017,77.089996,78.43,76.849998,77.769997,77.769997,10603100
11/22/2017,77.900002,77.989998,76.620003,77.57,77.57,8073500
11/24/2017,77.809998,78.900002,77.699997,78.57,78.57,4306600
11/27/2017,78.629997,79.385002,77.709999,77.839996,77.839996,6780900
11/28/2017,77.949997,78.230003,77.244003,77.790001,77.790001,8741500
11/29/2017,77.949997,77.980003,71.669998,73.25,73.25,25202100
11/30/2017,73.769997,75.870003,73.540001,75.730003,75.730003,15962000
12/1/2017,75.220001,76.440002,74.260002,75.300003,75.300003,13387800
12/4/2017,75.589996,75.744003,68.610001,70.970001,70.970001,26283600
12/5/2017,69.809998,72.75,69.610001,71.199997,71.199997,16634000
12/6/2017,70.889999,73.199997,70.830002,73.139999,73.139999,9331400
12/7/2017,73.25,74.069,73.25,73.690002,73.690002,7937700
12/8/2017,74.709999,74.709999,72.599998,72.910004,72.910004,8350400
12/11/2017,72.959999,73.68,72.559998,73.290001,73.290001,6421900
12/12/2017,73.449997,74.309998,73,73.620003,73.620003,6573500
12/13/2017,74.080002,75.419998,73.769997,74.089996,74.089996,7196400
12/14/2017,74.5,75.529999,74.199997,74.260002,74.260002,7519600
12/15/2017,74.82,75.870003,73.510002,75.650002,75.650002,12543900
12/18/2017,76.300003,76.349998,75.199997,75.32,75.32,8361100
12/19/2017,75.389999,75.389999,73.910004,74.5,74.5,7753100
12/20/2017,74.639999,74.900002,73.760002,74,74,6121300
12/21/2017,74.190002,74.470001,73.800003,74.019997,74.019997,4763900
12/22/2017,73.800003,74.040001,72.900002,73.889999,73.889999,3895000
12/26/2017,73.290001,74.339996,72.629997,74.269997,74.269997,4919100
12/27/2017,74.25,74.93,74,74.589996,74.589996,4461500
12/28/2017,74.959999,75,73.860001,74.169998,74.169998,3810200
12/29/2017,73.919998,74.529999,73.580002,73.620003,73.620003,4496600
1/2/2018,74.235001,74.5,73.43,73.839996,73.839996,7296500
1/3/2018,74.300003,76.849998,74.050003,76.75,76.75,9945400
1/4/2018,77.330002,77.929001,76.260002,76.730003,76.730003,8650000
1/5/2018,77.110001,78.93,77.010002,78.699997,78.699997,11822100
1/8/2018,78.699997,79.18,77.773003,79.050003,79.050003,7963600
1/9/2018,80.099998,80.389999,78.519997,79.190002,79.190002,9620400
1/10/2018,78.5,79.485001,77.699997,79.370003,79.370003,6248600
1/11/2018,79.449997,79.870003,78.910004,79.75,79.75,6267500
1/12/2018,80,80.769997,79.660004,80.540001,80.540001,6891100
1/16/2018,80.949997,81.800003,79.940002,80.419998,80.419998,9596600
1/17/2018,80.400002,82.610001,79.959999,82.470001,82.470001,7146900
1/18/2018,82.43,83.440002,81.610001,82.940002,82.940002,7395100
1/19/2018,83.230003,84.190002,83.127998,83.839996,83.839996,8783500
1/22/2018,84,84.209999,83.220001,83.980003,83.980003,7560500
1/23/2018,84.120003,84.550003,83.449997,84.209999,84.209999,9736400
1/24/2018,84.519997,85.290001,82.709999,83.709999,83.709999,8735700
1/25/2018,84,85.269997,83.709999,84.339996,84.339996,7268300
1/26/2018,84.459999,85.489998,84.040001,85.449997,85.449997,7840300
1/29/2018,85.199997,85.349998,83.620003,84.309998,84.309998,8198900
1/30/2018,83,84.169998,82,83.779999,83.779999,7864500
1/31/2018,84.18,86.32,84.160004,85.32,85.32,15221400
2/1/2018,79.949997,80.949997,76.699997,78.400002,78.400002,44271600
2/2/2018,78.099998,79.620003,76.279999,76.57,76.57,21979800
2/5/2018,75.949997,78.980003,74.68,74.705002,74.705002,18810600
2/6/2018,72.629997,76.514999,72.25,75.68,75.68,19739600
2/7/2018,75.349998,77.580002,74.940002,75.589996,75.589996,11988000
2/8/2018,75.629997,75.910004,72.269997,72.32,72.32,13665400
2/9/2018,73.139999,75.269997,71.629997,74.75,74.75,14339400
2/12/2018,75.489998,76.279999,74.851997,75.279999,75.279999,10419600
2/13/2018,74.809998,75.599998,74.550003,74.970001,74.970001,7743600
2/14/2018,74.18,77.360001,74.129997,77.269997,77.269997,8955800
2/15/2018,78.010002,78.300003,76.580002,78.294998,78.294998,9311000
2/16/2018,78.199997,78.75,77.529999,78.370003,78.370003,9740300
2/20/2018,77.699997,78.540001,76.660004,77.059998,77.059998,6875400
2/21/2018,77.199997,78.496002,76.464996,76.510002,76.510002,8260400
2/22/2018,76.800003,78.370003,76.769997,77.699997,77.699997,6632300
2/23/2018,78.260002,79.699997,77.390999,79.690002,79.690002,7520700
2/26/2018,80,80.050003,78.980003,79.349998,79.349998,7130700
2/27/2018,79.110001,79.929001,78.610001,79.459999,79.459999,8862000
2/28/2018,79.900002,82.169998,79.389999,79.410004,79.410004,10799500
3/1/2018,79.599998,80.440002,77.879997,78.639999,78.639999,8443300
3/2/2018,77.519997,79.110001,76.93,78.870003,78.870003,9426200
3/5/2018,78.07,79.419998,77.089996,79.07,79.07,6653000
3/6/2018,79.330002,79.949997,78.849998,79.230003,79.230003,7477800
3/7/2018,78.650002,79.555,78.010002,79.519997,79.519997,5546700
3/8/2018,79.849998,80.489998,79.529999,79.870003,79.870003,6878600
3/9/2018,80.260002,80.849998,80.110001,80.709999,80.709999,7667600
3/12/2018,80.75,81.169998,80.349998,80.599998,80.599998,6607600
3/13/2018,80.690002,80.989998,79.269997,80.199997,80.199997,6414700
3/14/2018,80.739998,83.5,80.639999,83.309998,83.309998,14281100
3/15/2018,83.75,83.989998,81.57,82.57,82.57,9082000
3/16/2018,82.800003,83.230003,81.269997,82.160004,82.160004,8356200
3/19/2018,80.889999,81.440002,79.110001,80.300003,80.300003,9028900
3/20/2018,80.18,81.190002,80.054001,80.860001,80.860001,7388100
3/21/2018,80.940002,82.349998,80.510002,81.040001,81.040001,6757200
3/22/2018,79.809998,80.120003,78.459999,78.559998,78.559998,9608400
3/23/2018,78.5,78.970001,76.349998,76.440002,76.440002,9569100
3/26/2018,77.980003,79.169998,77.029999,78.949997,78.949997,8682600
3/27/2018,79.589996,79.900002,75.650002,76.309998,76.309998,7980300
3/28/2018,75.699997,76.75,74.739998,75.059998,75.059998,14370300
3/29/2018,75.309998,77.199997,74.550003,75.870003,75.870003,11064300
4/2/2018,75.230003,76.300003,74.010002,75,75,11417700
4/3/2018,75.279999,75.410004,73.349998,74.559998,74.559998,8886000
4/4/2018,73,75.059998,72.519997,74.779999,74.779999,8230800
4/5/2018,75.589996,77.82,75.480003,76.949997,76.949997,10015700
4/6/2018,75.519997,76.400002,73.699997,73.860001,73.860001,8179100
4/9/2018,74.599998,76.879997,74.599998,75.190002,75.190002,7328400
4/10/2018,76.510002,77.309998,75.800003,76.790001,76.790001,5882500
4/11/2018,76.199997,77.400002,76.080002,76.5,76.5,4581000
4/12/2018,76.800003,77.989998,76.610001,77.459999,77.459999,5034800
4/13/2018,78,78.629997,76.830002,77.269997,77.269997,5909900
4/16/2018,77.879997,78.5,77.190002,77.800003,77.800003,5101400
4/17/2018,78.550003,80.43,78.5,80.029999,80.029999,7135700
4/18/2018,80.099998,80.889999,79.32,80.339996,80.339996,5943700
4/19/2018,80.199997,80.389999,79.190002,79.68,79.68,7122700
4/20/2018,79.220001,79.870003,78.300003,78.730003,78.730003,6265300
4/23/2018,78.860001,79.449997,77.989998,78.209999,78.209999,4038500
4/24/2018,78.900002,79.400002,75.080002,75.279999,75.279999,9186600
4/25/2018,75.389999,75.574997,73.699997,74,74,10940300
4/26/2018,76.32,77.620003,75.489998,76.029999,76.029999,13625300
4/27/2018,76.209999,76.389999,73.635002,74.129997,74.129997,9794300
4/30/2018,74,75.018997,73.690002,74.610001,74.610001,9444400
5/1/2018,74.150002,74.989998,73.599998,74.809998,74.809998,5660200
5/2/2018,75,75.709999,71.209999,71.730003,71.730003,17710700
5/3/2018,71.300003,73.769997,70.220001,73.449997,73.449997,17310700
5/4/2018,73.190002,74.440002,72.230003,73.989998,73.989998,7470800
5/7/2018,74.220001,75.120003,74.099998,74.669998,74.669998,7583700
5/8/2018,74.620003,75.940002,74.440002,75.720001,75.720001,6267200
5/9/2018,76.080002,77.050003,75.459999,77.010002,77.010002,6230500
5/10/2018,77.389999,79.254997,77.25,79.190002,79.190002,11541400
5/11/2018,79.25,79.389999,78.080002,79.199997,79.199997,9871300
5/14/2018,79.139999,79.650002,78.440002,78.809998,78.809998,5821200
5/15/2018,77.849998,78.199997,76.93,77.790001,77.790001,6173500
5/16/2018,77.5,78.540001,77.279999,77.82,77.82,5350200
5/17/2018,77.629997,81.160004,77.589996,79.190002,79.190002,8329500
5/18/2018,79.900002,81.940002,79.824997,80.790001,80.790001,14626900
5/21/2018,81.610001,82.32,80.370003,81.25,81.25,7882100
5/22/2018,81.389999,81.610001,80.279999,80.620003,80.620003,5188300
5/23/2018,79.660004,81.120003,79.404999,81.080002,81.080002,5059800
5/24/2018,80.910004,83.059998,79.660004,81.550003,81.550003,11696800
5/25/2018,82.650002,82.720001,80.489998,80.959999,80.959999,9471300
5/29/2018,80.709999,81.339996,80.199997,80.730003,80.730003,6924200
5/30/2018,81.161003,82.059998,80.900002,81.599998,81.599998,5516200
5/31/2018,81.809998,82.830002,81.550003,82.07,82.07,8250100
6/1/2018,82.550003,83.459999,81.849998,83.25,83.25,7092100
6/4/2018,83.230003,84.800003,82.769997,84.57,84.57,7423700
6/5/2018,84.5,85.199997,84.010002,85.050003,85.050003,9033600
6/6/2018,85.050003,85.610001,84.5,85.209999,85.209999,7867200
6/7/2018,85.209999,85.300003,82.309998,83.269997,83.269997,7838600
6/8/2018,83.230003,84.489998,83.150002,84.339996,84.339996,7430900
6/11/2018,84.449997,84.589996,83.790001,83.889999,83.889999,4870400
6/12/2018,83.93,86.199997,83.875,85.019997,85.019997,9216900
6/13/2018,85.5,86,84.68,85.269997,85.269997,7510300
6/14/2018,85.5,86.294998,85.209999,85.610001,85.610001,6643400
6/15/2018,85.330002,85.690002,84.099998,85.309998,85.309998,8710800
6/18/2018,84.839996,86.199997,84.440002,85.849998,85.849998,5579400
6/19/2018,84.639999,84.959999,83.43,84.519997,84.519997,6245100
6/20/2018,84.860001,86.970001,84.82,85.949997,85.949997,9174900
6/21/2018,86.5,87.550003,85.449997,85.970001,85.970001,8101300
6/22/2018,86.32,86.559998,84.610001,85.120003,85.120003,7503400
6/25/2018,84.080002,84.470001,81.209999,82.190002,82.190002,10780100
6/26/2018,82.68,83.209999,81.769997,82.32,82.32,6742200
6/27/2018,82.550003,82.970001,80.453003,80.669998,80.669998,8974100
6/28/2018,80.389999,82.830002,80.160004,82.480003,82.480003,7374500
6/29/2018,82.75,83.660004,82.610001,83.269997,83.269997,6817000
7/2/2018,82.75,83.959999,82.061996,83.889999,83.889999,4929400
7/3/2018,84.360001,84.900002,83.150002,83.269997,83.269997,3644100
7/5/2018,83.639999,84.639999,83.300003,84.589996,84.589996,5287700
7/6/2018,84.410004,86,83.940002,85.940002,85.940002,5095500
7/9/2018,86.599998,86.900002,85.348,86.230003,86.230003,5683500
7/10/2018,86.720001,86.720001,85.769997,86.169998,86.169998,3723200
7/11/2018,85.470001,86.860001,85.07,86.25,86.25,4153200
7/12/2018,87.199997,89.190002,86.800003,89.129997,89.129997,6912300
7/13/2018,89,89.099998,86.830002,87.989998,87.989998,6106400
7/16/2018,88.260002,88.341003,87.480003,87.769997,87.769997,4452300
7/17/2018,87.25,88.720001,86.589996,88.580002,88.580002,5086100
7/18/2018,88.699997,88.93,87.68,88.220001,88.220001,4797100
7/19/2018,88,88.589996,87.160004,87.379997,87.379997,5612900
7/20/2018,87.32,88,87.139999,87.470001,87.470001,7541500
7/23/2018,87.139999,89.599998,85.82,89.239998,89.239998,11759700
7/24/2018,90.599998,92.349998,90.413002,91.410004,91.410004,13369400
7/25/2018,91.129997,92.349998,91.010002,91.370003,91.370003,11976800
7/26/2018,88.510002,90.68,87.25,89.139999,89.139999,14505600
7/27/2018,89.5,90.279999,84.75,85.459999,85.459999,14903400
7/30/2018,85.5,85.5,81.849998,82.389999,82.389999,13501500
7/31/2018,82.510002,83.32,81.300003,82.139999,82.139999,13462200
8/1/2018,82.239998,83.980003,82.010002,83.459999,83.459999,11160400
8/2/2018,82.949997,85.589996,82.849998,85.529999,85.529999,8327200
8/3/2018,85.989998,86.199997,84.150002,85.190002,85.190002,6216400
8/6/2018,85.190002,86.099998,84.900002,85.769997,85.769997,5702500
8/7/2018,86.300003,86.989998,85.949997,86.300003,86.300003,4951200
8/8/2018,86.230003,87.095001,85.860001,86.739998,86.739998,3888900
8/9/2018,86.910004,88.089996,86.480003,87.169998,87.169998,5507000
8/10/2018,86.550003,88.029999,86.010002,87.010002,87.010002,5796500
8/13/2018,87.419998,88.5,86.959999,87.010002,87.010002,6040100
8/14/2018,87.370003,87.830002,86.480003,87.730003,87.730003,6107400
8/15/2018,86.779999,87.25,84.610001,85.190002,85.190002,8742900
8/16/2018,85.849998,85.900002,84.870003,85.32,85.32,5967200
8/17/2018,85.099998,85.769997,84.220001,85.449997,85.449997,6245000
8/20/2018,85.739998,86,84.900002,85.75,85.75,4103000
8/21/2018,85.82,87.379997,85.82,86.220001,86.220001,5389600
8/22/2018,86,87.160004,85.629997,86.949997,86.949997,4265900
8/23/2018,86.720001,88.175003,86.669998,87.379997,87.379997,4310000
8/24/2018,87.949997,90.129997,87.949997,90.099998,90.099998,7403900
8/27/2018,90.68,91.32,89.779999,89.970001,89.970001,5466700
8/28/2018,90.099998,90.849998,89.68,90.610001,90.610001,4643800
8/29/2018,90.779999,92.940002,90.779999,92.620003,92.620003,7841800
8/30/2018,92.290001,93.010002,91.709999,92.089996,92.089996,7146600
8/31/2018,91.839996,92.739998,91.800003,92.330002,92.330002,4874400
9/4/2018,91.940002,93.440002,91.620003,93.07,93.07,6466700
9/5/2018,92.980003,93,88.699997,89.050003,89.050003,10202200
9/6/2018,89.18,89.555,88.059998,89,89,6840300
9/7/2018,88.129997,89.68,87.389999,88.82,88.82,5679500
9/10/2018,89.43,89.989998,88.559998,89.800003,89.800003,5466000
9/11/2018,89.830002,91.709999,89.035004,91.43,91.43,7321900
9/12/2018,91.529999,92.459999,90.209999,92.400002,92.400002,7213500
9/13/2018,92.599998,93.699997,92.059998,92.190002,92.190002,8308300
9/14/2018,92.25,92.68,90.68,90.779999,90.779999,9342800
9/17/2018,90.660004,91.300003,88.510002,88.68,88.68,9293800
9/18/2018,88.709999,90.089996,88.709999,89.720001,89.720001,5820700
9/19/2018,90.099998,90.739998,88.237999,89.309998,89.309998,5495100
